Threshold,Completeness,Succinctness,F-Score
0.64,0.25,0.3333333333333333,0.28571428571428575
0.641,0.25,0.3333333333333333,0.28571428571428575
0.642,0.25,0.3333333333333333,0.28571428571428575
0.643,0.25,0.3333333333333333,0.28571428571428575
0.644,0.25,0.3333333333333333,0.28571428571428575
0.645,0.25,0.3333333333333333,0.28571428571428575
0.646,0.25,0.3333333333333333,0.28571428571428575
0.647,0.25,0.3333333333333333,0.28571428571428575
0.648,0.25,0.3333333333333333,0.28571428571428575
0.649,0.25,0.3333333333333333,0.28571428571428575
0.65,0.25,0.3333333333333333,0.28571428571428575
0.651,0.25,0.3333333333333333,0.28571428571428575
0.652,0.25,0.3333333333333333,0.28571428571428575
0.653,0.25,0.3333333333333333,0.28571428571428575
0.654,0.25,0.3333333333333333,0.28571428571428575
0.655,0.25,0.3333333333333333,0.28571428571428575
0.656,0.25,0.3333333333333333,0.28571428571428575
0.657,0.25,0.3333333333333333,0.28571428571428575
0.658,0.25,0.3333333333333333,0.28571428571428575
0.659,0.25,0.3333333333333333,0.28571428571428575
0.66,0.25,0.3333333333333333,0.28571428571428575
0.661,0.25,0.3333333333333333,0.28571428571428575
0.662,0.25,0.3333333333333333,0.28571428571428575
0.663,0.25,0.3333333333333333,0.28571428571428575
0.664,0.25,0.3333333333333333,0.28571428571428575
0.665,0.25,0.3333333333333333,0.28571428571428575
0.666,0.25,0.3333333333333333,0.28571428571428575
0.667,0.25,0.3333333333333333,0.28571428571428575
0.668,0.25,0.3333333333333333,0.28571428571428575
0.669,0.25,0.3333333333333333,0.28571428571428575
0.67,0.25,0.3333333333333333,0.28571428571428575
0.671,0.25,0.3333333333333333,0.28571428571428575
0.672,0.25,0.3333333333333333,0.28571428571428575
0.673,0.25,0.3333333333333333,0.28571428571428575
0.674,0.25,0.3333333333333333,0.28571428571428575
0.675,0.25,0.3333333333333333,0.28571428571428575
0.676,0.25,0.3333333333333333,0.28571428571428575
0.677,0.25,0.3333333333333333,0.28571428571428575
0.678,0.25,0.3333333333333333,0.28571428571428575
0.679,0.25,0.3333333333333333,0.28571428571428575
0.68,0.25,0.3333333333333333,0.28571428571428575
0.681,0.25,0.3333333333333333,0.28571428571428575
0.682,0.25,0.3333333333333333,0.28571428571428575
0.683,0.25,0.3333333333333333,0.28571428571428575
0.684,0.25,0.3333333333333333,0.28571428571428575
0.685,0.25,0.3333333333333333,0.28571428571428575
0.686,0.25,0.3333333333333333,0.28571428571428575
0.687,0.25,1.0,0.4
0.688,0.25,1.0,0.4
0.689,0.25,1.0,0.4
0.69,0.25,1.0,0.4
0.691,0.25,1.0,0.4
0.692,0.25,1.0,0.4
0.693,0.25,1.0,0.4
0.694,0.25,1.0,0.4
0.695,0.25,1.0,0.4
0.696,0.25,1.0,0.4
0.697,0.25,1.0,0.4
0.698,0.25,1.0,0.4
0.699,0.25,1.0,0.4
0.7,0.25,1.0,0.4
0.701,0.25,1.0,0.4
0.702,0.25,1.0,0.4
0.703,0.25,1.0,0.4
0.704,0.25,1.0,0.4
0.705,0.25,1.0,0.4
0.706,0.25,1.0,0.4
0.707,0.25,1.0,0.4
0.708,0.25,1.0,0.4
0.709,0.25,1.0,0.4
0.71,0.25,1.0,0.4
0.711,0.25,1.0,0.4
0.712,0.25,1.0,0.4
0.713,0.25,1.0,0.4
0.714,0.25,1.0,0.4
0.715,0.25,1.0,0.4
0.716,0.16666666666666666,1.0,0.2857142857142857
0.717,0.16666666666666666,1.0,0.2857142857142857
0.718,0.16666666666666666,1.0,0.2857142857142857
0.719,0.16666666666666666,1.0,0.2857142857142857
0.72,0.16666666666666666,1.0,0.2857142857142857
0.721,0.16666666666666666,1.0,0.2857142857142857
0.722,0.16666666666666666,1.0,0.2857142857142857
0.723,0.16666666666666666,1.0,0.2857142857142857
0.724,0.16666666666666666,1.0,0.2857142857142857
0.725,0.16666666666666666,1.0,0.2857142857142857
0.726,0.16666666666666666,1.0,0.2857142857142857
0.727,0.16666666666666666,1.0,0.2857142857142857
0.728,0.16666666666666666,1.0,0.2857142857142857
0.729,0.16666666666666666,1.0,0.2857142857142857
0.73,0.16666666666666666,1.0,0.2857142857142857
0.731,0.16666666666666666,1.0,0.2857142857142857
0.732,0.16666666666666666,1.0,0.2857142857142857
0.733,0.16666666666666666,1.0,0.2857142857142857
0.734,0.16666666666666666,1.0,0.2857142857142857
0.735,0.16666666666666666,1.0,0.2857142857142857
0.736,0.16666666666666666,1.0,0.2857142857142857
0.737,0.16666666666666666,1.0,0.2857142857142857
0.738,0.16666666666666666,1.0,0.2857142857142857
0.739,0.16666666666666666,1.0,0.2857142857142857
0.74,0.16666666666666666,1.0,0.2857142857142857
0.741,0.16666666666666666,1.0,0.2857142857142857
0.742,0.16666666666666666,1.0,0.2857142857142857
0.743,0.16666666666666666,1.0,0.2857142857142857
0.744,0.16666666666666666,1.0,0.2857142857142857
0.745,0.16666666666666666,1.0,0.2857142857142857
0.746,0.16666666666666666,1.0,0.2857142857142857
0.747,0.16666666666666666,1.0,0.2857142857142857
0.748,0.16666666666666666,1.0,0.2857142857142857
0.749,0.16666666666666666,1.0,0.2857142857142857
0.75,0.16666666666666666,1.0,0.2857142857142857
0.751,0.16666666666666666,1.0,0.2857142857142857
0.752,0.16666666666666666,1.0,0.2857142857142857
0.753,0.16666666666666666,1.0,0.2857142857142857
0.754,0.16666666666666666,1.0,0.2857142857142857
0.755,0.16666666666666666,1.0,0.2857142857142857
0.756,0.16666666666666666,1.0,0.2857142857142857
0.757,0.16666666666666666,1.0,0.2857142857142857
0.758,0.16666666666666666,1.0,0.2857142857142857
0.759,0.16666666666666666,1.0,0.2857142857142857
0.76,0.16666666666666666,1.0,0.2857142857142857
0.761,0.16666666666666666,1.0,0.2857142857142857
0.762,0.16666666666666666,1.0,0.2857142857142857
0.763,0.16666666666666666,1.0,0.2857142857142857
0.764,0.16666666666666666,1.0,0.2857142857142857
0.765,0.16666666666666666,1.0,0.2857142857142857
0.766,0.16666666666666666,1.0,0.2857142857142857
0.767,0.16666666666666666,1.0,0.2857142857142857
0.768,0.16666666666666666,1.0,0.2857142857142857
0.769,0.16666666666666666,1.0,0.2857142857142857
0.77,0.16666666666666666,1.0,0.2857142857142857
0.771,0.16666666666666666,1.0,0.2857142857142857
0.772,0.16666666666666666,1.0,0.2857142857142857
0.773,0.16666666666666666,1.0,0.2857142857142857
0.774,0.16666666666666666,1.0,0.2857142857142857
0.775,0.16666666666666666,1.0,0.2857142857142857
0.776,0.16666666666666666,1.0,0.2857142857142857
0.777,0.16666666666666666,1.0,0.2857142857142857
0.778,0.16666666666666666,1.0,0.2857142857142857
0.779,0.16666666666666666,1.0,0.2857142857142857
0.78,0.16666666666666666,1.0,0.2857142857142857
0.781,0.16666666666666666,1.0,0.2857142857142857
0.782,0.16666666666666666,1.0,0.2857142857142857
0.783,0.16666666666666666,1.0,0.2857142857142857
0.784,0.16666666666666666,1.0,0.2857142857142857
0.785,0.16666666666666666,1.0,0.2857142857142857
0.786,0.16666666666666666,1.0,0.2857142857142857
0.787,0.16666666666666666,1.0,0.2857142857142857
0.788,0.16666666666666666,1.0,0.2857142857142857
0.789,0.16666666666666666,1.0,0.2857142857142857
0.79,0.16666666666666666,1.0,0.2857142857142857
0.791,0.16666666666666666,1.0,0.2857142857142857
0.792,0.16666666666666666,1.0,0.2857142857142857
0.793,0.16666666666666666,1.0,0.2857142857142857
0.794,0.16666666666666666,1.0,0.2857142857142857
0.795,0.16666666666666666,1.0,0.2857142857142857
0.796,0.16666666666666666,1.0,0.2857142857142857
0.797,0.16666666666666666,1.0,0.2857142857142857
0.798,0.16666666666666666,1.0,0.2857142857142857
0.799,0.16666666666666666,1.0,0.2857142857142857
0.8,0.16666666666666666,1.0,0.2857142857142857
0.801,0.16666666666666666,1.0,0.2857142857142857
0.802,0.16666666666666666,1.0,0.2857142857142857
0.803,0.16666666666666666,1.0,0.2857142857142857
0.804,0.16666666666666666,1.0,0.2857142857142857
0.805,0.16666666666666666,1.0,0.2857142857142857
0.806,0.16666666666666666,1.0,0.2857142857142857
0.807,0.16666666666666666,1.0,0.2857142857142857
0.808,0.16666666666666666,1.0,0.2857142857142857
0.809,0.16666666666666666,1.0,0.2857142857142857
0.81,0.16666666666666666,1.0,0.2857142857142857
0.811,0.16666666666666666,1.0,0.2857142857142857
0.812,0.16666666666666666,1.0,0.2857142857142857
0.813,0.16666666666666666,1.0,0.2857142857142857
0.814,0.16666666666666666,1.0,0.2857142857142857
0.815,0.16666666666666666,1.0,0.2857142857142857
0.816,0.16666666666666666,1.0,0.2857142857142857
0.817,0.16666666666666666,1.0,0.2857142857142857
0.818,0.16666666666666666,1.0,0.2857142857142857
0.819,0.16666666666666666,1.0,0.2857142857142857
0.82,0.16666666666666666,1.0,0.2857142857142857
0.821,0.16666666666666666,1.0,0.2857142857142857
0.822,0.16666666666666666,1.0,0.2857142857142857
0.823,0.16666666666666666,1.0,0.2857142857142857
0.824,0.16666666666666666,1.0,0.2857142857142857
0.825,0.16666666666666666,1.0,0.2857142857142857
0.826,0.16666666666666666,1.0,0.2857142857142857
0.827,0.16666666666666666,1.0,0.2857142857142857
0.828,0.16666666666666666,1.0,0.2857142857142857
0.829,0.16666666666666666,1.0,0.2857142857142857
0.83,0.16666666666666666,1.0,0.2857142857142857
0.831,0.16666666666666666,1.0,0.2857142857142857
0.832,0.16666666666666666,1.0,0.2857142857142857
0.833,0.16666666666666666,1.0,0.2857142857142857
0.834,0.16666666666666666,1.0,0.2857142857142857
0.835,0.16666666666666666,1.0,0.2857142857142857
0.836,0.16666666666666666,1.0,0.2857142857142857
0.837,0.16666666666666666,1.0,0.2857142857142857
0.838,0.16666666666666666,1.0,0.2857142857142857
0.839,0.16666666666666666,1.0,0.2857142857142857
0.84,0.16666666666666666,1.0,0.2857142857142857
0.841,0.16666666666666666,1.0,0.2857142857142857
0.842,0.16666666666666666,1.0,0.2857142857142857
0.843,0.16666666666666666,1.0,0.2857142857142857
0.844,0.16666666666666666,1.0,0.2857142857142857
0.845,0.16666666666666666,1.0,0.2857142857142857
0.846,0.16666666666666666,1.0,0.2857142857142857
0.847,0.16666666666666666,1.0,0.2857142857142857
0.848,0.16666666666666666,1.0,0.2857142857142857
0.849,0.16666666666666666,1.0,0.2857142857142857
0.85,0.16666666666666666,1.0,0.2857142857142857
0.851,0.16666666666666666,1.0,0.2857142857142857
0.852,0.16666666666666666,1.0,0.2857142857142857
0.853,0.16666666666666666,1.0,0.2857142857142857
0.854,0.16666666666666666,1.0,0.2857142857142857
0.855,0.16666666666666666,1.0,0.2857142857142857
0.856,0.16666666666666666,1.0,0.2857142857142857
0.857,0.16666666666666666,1.0,0.2857142857142857
0.858,0.16666666666666666,1.0,0.2857142857142857
0.859,0.16666666666666666,1.0,0.2857142857142857
0.86,0.16666666666666666,1.0,0.2857142857142857
0.861,0.16666666666666666,1.0,0.2857142857142857
0.862,0.16666666666666666,1.0,0.2857142857142857
0.863,0.16666666666666666,1.0,0.2857142857142857
0.864,0.16666666666666666,1.0,0.2857142857142857
0.865,0.16666666666666666,1.0,0.2857142857142857
0.866,0.16666666666666666,1.0,0.2857142857142857
0.867,0.16666666666666666,1.0,0.2857142857142857
0.868,0.16666666666666666,1.0,0.2857142857142857
0.869,0.16666666666666666,1.0,0.2857142857142857
0.87,0.16666666666666666,1.0,0.2857142857142857
0.871,0.16666666666666666,1.0,0.2857142857142857
0.872,0.16666666666666666,1.0,0.2857142857142857
0.873,0.16666666666666666,1.0,0.2857142857142857
0.874,0.16666666666666666,1.0,0.2857142857142857
0.875,0.16666666666666666,1.0,0.2857142857142857
0.876,0.16666666666666666,1.0,0.2857142857142857
0.877,0.16666666666666666,1.0,0.2857142857142857
0.878,0.16666666666666666,1.0,0.2857142857142857
0.879,0.16666666666666666,1.0,0.2857142857142857
0.88,0.16666666666666666,1.0,0.2857142857142857
0.881,0.16666666666666666,1.0,0.2857142857142857
0.882,0.16666666666666666,1.0,0.2857142857142857
0.883,0.08333333333333333,1.0,0.15384615384615385
0.884,0.08333333333333333,1.0,0.15384615384615385
0.885,0.08333333333333333,1.0,0.15384615384615385
0.886,0.08333333333333333,1.0,0.15384615384615385
0.887,0.08333333333333333,1.0,0.15384615384615385
0.888,0.08333333333333333,1.0,0.15384615384615385
0.889,0.08333333333333333,1.0,0.15384615384615385
0.89,0.08333333333333333,1.0,0.15384615384615385
0.891,0.0,1.0,0.0
0.892,0.0,1.0,0.0
0.893,0.0,1.0,0.0
0.894,0.0,1.0,0.0
0.895,0.0,1.0,0.0
0.896,0.0,1.0,0.0
0.897,0.0,1.0,0.0
0.898,0.0,1.0,0.0
0.899,0.0,1.0,0.0
0.9,0.0,1.0,0.0
0.901,0.0,1.0,0.0
0.902,0.0,1.0,0.0
0.903,0.0,1.0,0.0
0.904,0.0,1.0,0.0
0.905,0.0,1.0,0.0
0.906,0.0,1.0,0.0
0.907,0.0,1.0,0.0
0.908,0.0,1.0,0.0
0.909,0.0,1.0,0.0
0.91,0.0,1.0,0.0
0.911,0.0,1.0,0.0
0.912,0.0,1.0,0.0
0.913,0.0,1.0,0.0
0.914,0.0,1.0,0.0
0.915,0.0,1.0,0.0
0.916,0.0,1.0,0.0
0.917,0.0,1.0,0.0
0.918,0.0,1.0,0.0
0.919,0.0,1.0,0.0
0.92,0.0,1.0,0.0
0.921,0.0,1.0,0.0
0.922,0.0,1.0,0.0
0.923,0.0,1.0,0.0
0.924,0.0,1.0,0.0
0.925,0.0,1.0,0.0
0.926,0.0,1.0,0.0
0.927,0.0,1.0,0.0
0.928,0.0,1.0,0.0
0.929,0.0,1.0,0.0
0.93,0.0,1.0,0.0
0.931,0.0,1.0,0.0
0.932,0.0,1.0,0.0
0.933,0.0,1.0,0.0
0.934,0.0,1.0,0.0
0.935,0.0,1.0,0.0
0.936,0.0,1.0,0.0
0.937,0.0,1.0,0.0
0.938,0.0,1.0,0.0
0.939,0.0,1.0,0.0
0.94,0.0,1.0,0.0
0.941,0.0,1.0,0.0
0.942,0.0,1.0,0.0
0.943,0.0,1.0,0.0
0.944,0.0,1.0,0.0
0.945,0.0,1.0,0.0
0.946,0.0,1.0,0.0
0.947,0.0,1.0,0.0
0.948,0.0,1.0,0.0
0.949,0.0,1.0,0.0
0.95,0.0,1.0,0.0
0.951,0.0,1.0,0.0
0.952,0.0,1.0,0.0
0.953,0.0,1.0,0.0
0.954,0.0,1.0,0.0
0.955,0.0,1.0,0.0
0.956,0.0,1.0,0.0
0.957,0.0,1.0,0.0
0.958,0.0,1.0,0.0
0.959,0.0,1.0,0.0
0.96,0.0,1.0,0.0
0.961,0.0,1.0,0.0
0.962,0.0,1.0,0.0
0.963,0.0,1.0,0.0
0.964,0.0,1.0,0.0
0.965,0.0,1.0,0.0
0.966,0.0,1.0,0.0
0.967,0.0,1.0,0.0
0.968,0.0,1.0,0.0
0.969,0.0,1.0,0.0
0.97,0.0,1.0,0.0
0.971,0.0,1.0,0.0
0.972,0.0,1.0,0.0
0.973,0.0,1.0,0.0
0.974,0.0,1.0,0.0
0.975,0.0,1.0,0.0
0.976,0.0,1.0,0.0
0.977,0.0,1.0,0.0
0.978,0.0,1.0,0.0
0.979,0.0,1.0,0.0
0.98,0.0,1.0,0.0
0.981,0.0,1.0,0.0
0.982,0.0,1.0,0.0
0.983,0.0,1.0,0.0
0.984,0.0,1.0,0.0
0.985,0.0,1.0,0.0
0.986,0.0,1.0,0.0
0.987,0.0,1.0,0.0
0.988,0.0,1.0,0.0
0.989,0.0,1.0,0.0
0.99,0.0,1.0,0.0
0.991,0.0,1.0,0.0
0.992,0.0,1.0,0.0
0.993,0.0,1.0,0.0
0.994,0.0,1.0,0.0
0.995,0.0,1.0,0.0
0.996,0.0,1.0,0.0
0.997,0.0,1.0,0.0
0.998,0.0,1.0,0.0
0.999,0.0,1.0,0.0
1.0,0.0,1.0,0.0
