Threshold,Completeness,Succinctness,F-Score
0.769,0.25,1.0,0.4
0.77,0.25,1.0,0.4
0.771,0.25,1.0,0.4
0.772,0.25,1.0,0.4
0.773,0.25,1.0,0.4
0.774,0.25,1.0,0.4
0.775,0.25,1.0,0.4
0.776,0.25,1.0,0.4
0.777,0.25,1.0,0.4
0.778,0.25,1.0,0.4
0.779,0.25,1.0,0.4
0.78,0.16666666666666666,1.0,0.2857142857142857
0.781,0.16666666666666666,1.0,0.2857142857142857
0.782,0.16666666666666666,1.0,0.2857142857142857
0.783,0.16666666666666666,1.0,0.2857142857142857
0.784,0.16666666666666666,1.0,0.2857142857142857
0.785,0.16666666666666666,1.0,0.2857142857142857
0.786,0.16666666666666666,1.0,0.2857142857142857
0.787,0.16666666666666666,1.0,0.2857142857142857
0.788,0.16666666666666666,1.0,0.2857142857142857
0.789,0.16666666666666666,1.0,0.2857142857142857
0.79,0.16666666666666666,1.0,0.2857142857142857
0.791,0.16666666666666666,1.0,0.2857142857142857
0.792,0.16666666666666666,1.0,0.2857142857142857
0.793,0.16666666666666666,1.0,0.2857142857142857
0.794,0.16666666666666666,1.0,0.2857142857142857
0.795,0.16666666666666666,1.0,0.2857142857142857
0.796,0.16666666666666666,1.0,0.2857142857142857
0.797,0.16666666666666666,1.0,0.2857142857142857
0.798,0.16666666666666666,1.0,0.2857142857142857
0.799,0.16666666666666666,1.0,0.2857142857142857
0.8,0.16666666666666666,1.0,0.2857142857142857
0.801,0.08333333333333333,1.0,0.15384615384615385
0.802,0.08333333333333333,1.0,0.15384615384615385
0.803,0.08333333333333333,1.0,0.15384615384615385
0.804,0.08333333333333333,1.0,0.15384615384615385
0.805,0.08333333333333333,1.0,0.15384615384615385
0.806,0.08333333333333333,1.0,0.15384615384615385
0.807,0.08333333333333333,1.0,0.15384615384615385
0.808,0.08333333333333333,1.0,0.15384615384615385
0.809,0.08333333333333333,1.0,0.15384615384615385
0.81,0.08333333333333333,1.0,0.15384615384615385
0.811,0.08333333333333333,1.0,0.15384615384615385
0.812,0.08333333333333333,1.0,0.15384615384615385
0.813,0.08333333333333333,1.0,0.15384615384615385
0.814,0.08333333333333333,1.0,0.15384615384615385
0.815,0.08333333333333333,1.0,0.15384615384615385
0.816,0.08333333333333333,1.0,0.15384615384615385
0.817,0.08333333333333333,1.0,0.15384615384615385
0.818,0.08333333333333333,1.0,0.15384615384615385
0.819,0.08333333333333333,1.0,0.15384615384615385
0.82,0.08333333333333333,1.0,0.15384615384615385
0.821,0.08333333333333333,1.0,0.15384615384615385
0.822,0.08333333333333333,1.0,0.15384615384615385
0.823,0.08333333333333333,1.0,0.15384615384615385
0.824,0.08333333333333333,1.0,0.15384615384615385
0.825,0.08333333333333333,1.0,0.15384615384615385
0.826,0.08333333333333333,1.0,0.15384615384615385
0.827,0.08333333333333333,1.0,0.15384615384615385
0.828,0.08333333333333333,1.0,0.15384615384615385
0.829,0.08333333333333333,1.0,0.15384615384615385
0.83,0.08333333333333333,1.0,0.15384615384615385
0.831,0.08333333333333333,1.0,0.15384615384615385
0.832,0.08333333333333333,1.0,0.15384615384615385
0.833,0.08333333333333333,1.0,0.15384615384615385
0.834,0.08333333333333333,1.0,0.15384615384615385
0.835,0.08333333333333333,1.0,0.15384615384615385
0.836,0.08333333333333333,1.0,0.15384615384615385
0.837,0.08333333333333333,1.0,0.15384615384615385
0.838,0.08333333333333333,1.0,0.15384615384615385
0.839,0.08333333333333333,1.0,0.15384615384615385
0.84,0.08333333333333333,1.0,0.15384615384615385
0.841,0.08333333333333333,1.0,0.15384615384615385
0.842,0.08333333333333333,1.0,0.15384615384615385
0.843,0.08333333333333333,1.0,0.15384615384615385
0.844,0.08333333333333333,1.0,0.15384615384615385
0.845,0.08333333333333333,1.0,0.15384615384615385
0.846,0.08333333333333333,1.0,0.15384615384615385
0.847,0.08333333333333333,1.0,0.15384615384615385
0.848,0.08333333333333333,1.0,0.15384615384615385
0.849,0.08333333333333333,1.0,0.15384615384615385
0.85,0.08333333333333333,1.0,0.15384615384615385
0.851,0.08333333333333333,1.0,0.15384615384615385
0.852,0.0,1.0,0.0
0.853,0.0,1.0,0.0
0.854,0.0,1.0,0.0
0.855,0.0,1.0,0.0
0.856,0.0,1.0,0.0
0.857,0.0,1.0,0.0
0.858,0.0,1.0,0.0
0.859,0.0,1.0,0.0
0.86,0.0,1.0,0.0
0.861,0.0,1.0,0.0
0.862,0.0,1.0,0.0
0.863,0.0,1.0,0.0
0.864,0.0,1.0,0.0
0.865,0.0,1.0,0.0
0.866,0.0,1.0,0.0
0.867,0.0,1.0,0.0
0.868,0.0,1.0,0.0
0.869,0.0,1.0,0.0
0.87,0.0,1.0,0.0
0.871,0.0,1.0,0.0
0.872,0.0,1.0,0.0
0.873,0.0,1.0,0.0
0.874,0.0,1.0,0.0
0.875,0.0,1.0,0.0
0.876,0.0,1.0,0.0
0.877,0.0,1.0,0.0
0.878,0.0,1.0,0.0
0.879,0.0,1.0,0.0
0.88,0.0,1.0,0.0
0.881,0.0,1.0,0.0
0.882,0.0,1.0,0.0
0.883,0.0,1.0,0.0
0.884,0.0,1.0,0.0
0.885,0.0,1.0,0.0
0.886,0.0,1.0,0.0
0.887,0.0,1.0,0.0
0.888,0.0,1.0,0.0
0.889,0.0,1.0,0.0
0.89,0.0,1.0,0.0
0.891,0.0,1.0,0.0
0.892,0.0,1.0,0.0
0.893,0.0,1.0,0.0
0.894,0.0,1.0,0.0
0.895,0.0,1.0,0.0
0.896,0.0,1.0,0.0
0.897,0.0,1.0,0.0
0.898,0.0,1.0,0.0
0.899,0.0,1.0,0.0
0.9,0.0,1.0,0.0
0.901,0.0,1.0,0.0
0.902,0.0,1.0,0.0
0.903,0.0,1.0,0.0
0.904,0.0,1.0,0.0
0.905,0.0,1.0,0.0
0.906,0.0,1.0,0.0
0.907,0.0,1.0,0.0
0.908,0.0,1.0,0.0
0.909,0.0,1.0,0.0
0.91,0.0,1.0,0.0
0.911,0.0,1.0,0.0
0.912,0.0,1.0,0.0
0.913,0.0,1.0,0.0
0.914,0.0,1.0,0.0
0.915,0.0,1.0,0.0
0.916,0.0,1.0,0.0
0.917,0.0,1.0,0.0
0.918,0.0,1.0,0.0
0.919,0.0,1.0,0.0
0.92,0.0,1.0,0.0
0.921,0.0,1.0,0.0
0.922,0.0,1.0,0.0
0.923,0.0,1.0,0.0
0.924,0.0,1.0,0.0
0.925,0.0,1.0,0.0
0.926,0.0,1.0,0.0
0.927,0.0,1.0,0.0
0.928,0.0,1.0,0.0
0.929,0.0,1.0,0.0
0.93,0.0,1.0,0.0
0.931,0.0,1.0,0.0
0.932,0.0,1.0,0.0
0.933,0.0,1.0,0.0
0.934,0.0,1.0,0.0
0.935,0.0,1.0,0.0
0.936,0.0,1.0,0.0
0.937,0.0,1.0,0.0
0.938,0.0,1.0,0.0
0.939,0.0,1.0,0.0
0.94,0.0,1.0,0.0
0.941,0.0,1.0,0.0
0.942,0.0,1.0,0.0
0.943,0.0,1.0,0.0
0.944,0.0,1.0,0.0
0.945,0.0,1.0,0.0
0.946,0.0,1.0,0.0
0.947,0.0,1.0,0.0
0.948,0.0,1.0,0.0
0.949,0.0,1.0,0.0
0.95,0.0,1.0,0.0
0.951,0.0,1.0,0.0
0.952,0.0,1.0,0.0
0.953,0.0,1.0,0.0
0.954,0.0,1.0,0.0
0.955,0.0,1.0,0.0
0.956,0.0,1.0,0.0
0.957,0.0,1.0,0.0
0.958,0.0,1.0,0.0
0.959,0.0,1.0,0.0
0.96,0.0,1.0,0.0
0.961,0.0,1.0,0.0
0.962,0.0,1.0,0.0
0.963,0.0,1.0,0.0
0.964,0.0,1.0,0.0
0.965,0.0,1.0,0.0
0.966,0.0,1.0,0.0
0.967,0.0,1.0,0.0
0.968,0.0,1.0,0.0
0.969,0.0,1.0,0.0
0.97,0.0,1.0,0.0
0.971,0.0,1.0,0.0
0.972,0.0,1.0,0.0
0.973,0.0,1.0,0.0
0.974,0.0,1.0,0.0
0.975,0.0,1.0,0.0
0.976,0.0,1.0,0.0
0.977,0.0,1.0,0.0
0.978,0.0,1.0,0.0
0.979,0.0,1.0,0.0
0.98,0.0,1.0,0.0
0.981,0.0,1.0,0.0
0.982,0.0,1.0,0.0
0.983,0.0,1.0,0.0
0.984,0.0,1.0,0.0
0.985,0.0,1.0,0.0
0.986,0.0,1.0,0.0
0.987,0.0,1.0,0.0
0.988,0.0,1.0,0.0
0.989,0.0,1.0,0.0
0.99,0.0,1.0,0.0
0.991,0.0,1.0,0.0
0.992,0.0,1.0,0.0
0.993,0.0,1.0,0.0
0.994,0.0,1.0,0.0
0.995,0.0,1.0,0.0
0.996,0.0,1.0,0.0
0.997,0.0,1.0,0.0
0.998,0.0,1.0,0.0
0.999,0.0,1.0,0.0
1.0,0.0,1.0,0.0
