Threshold,Completeness,Succinctness,F-Score
0.564,0.7333333333333333,0.3333333333333333,0.45833333333333326
0.565,0.7333333333333333,0.3333333333333333,0.45833333333333326
0.566,0.7333333333333333,0.3333333333333333,0.45833333333333326
0.567,0.7333333333333333,0.3333333333333333,0.45833333333333326
0.568,0.7333333333333333,0.3333333333333333,0.45833333333333326
0.569,0.7333333333333333,0.3333333333333333,0.45833333333333326
0.57,0.7333333333333333,0.3333333333333333,0.45833333333333326
0.571,0.7333333333333333,0.3333333333333333,0.45833333333333326
0.572,0.7333333333333333,0.3333333333333333,0.45833333333333326
0.573,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.574,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.575,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.576,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.577,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.578,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.579,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.58,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.581,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.582,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.583,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.584,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.585,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.586,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.587,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.588,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.589,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.59,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.591,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.592,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.593,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.594,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.595,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.596,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.597,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.598,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.599,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.6,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.601,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.602,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.603,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.604,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.605,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.606,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.607,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.608,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.609,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.61,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.611,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.612,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.613,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.614,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.615,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.616,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.617,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.618,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.619,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.62,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.621,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.622,0.6,0.3333333333333333,0.42857142857142855
0.623,0.6,0.3333333333333333,0.42857142857142855
0.624,0.6,0.3333333333333333,0.42857142857142855
0.625,0.6,0.3333333333333333,0.42857142857142855
0.626,0.6,0.3333333333333333,0.42857142857142855
0.627,0.6,0.3333333333333333,0.42857142857142855
0.628,0.6,0.3333333333333333,0.42857142857142855
0.629,0.6,0.3333333333333333,0.42857142857142855
0.63,0.6,0.3333333333333333,0.42857142857142855
0.631,0.6,0.3333333333333333,0.42857142857142855
0.632,0.6,0.3333333333333333,0.42857142857142855
0.633,0.6,0.3333333333333333,0.42857142857142855
0.634,0.6,0.3333333333333333,0.42857142857142855
0.635,0.6,0.3333333333333333,0.42857142857142855
0.636,0.6,0.3333333333333333,0.42857142857142855
0.637,0.6,0.3333333333333333,0.42857142857142855
0.638,0.6,0.3333333333333333,0.42857142857142855
0.639,0.6,0.3333333333333333,0.42857142857142855
0.64,0.6,0.3333333333333333,0.42857142857142855
0.641,0.6,0.3333333333333333,0.42857142857142855
0.642,0.6,0.3333333333333333,0.42857142857142855
0.643,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.644,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.645,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.646,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.647,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.648,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.649,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.65,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.651,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.652,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.653,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.654,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.655,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.656,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.657,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.658,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.659,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.66,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.661,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.662,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.663,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.664,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.665,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.666,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.667,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.668,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.669,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.67,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.671,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.672,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.673,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.674,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.675,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.676,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.677,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.678,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.679,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.68,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.681,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.682,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.683,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.684,0.5333333333333333,0.3333333333333333,0.4102564102564102
0.685,0.4666666666666667,0.3333333333333333,0.3888888888888889
0.686,0.4666666666666667,1.0,0.6363636363636364
0.687,0.4666666666666667,1.0,0.6363636363636364
0.688,0.4,1.0,0.5714285714285715
0.689,0.4,1.0,0.5714285714285715
0.69,0.4,1.0,0.5714285714285715
0.691,0.4,1.0,0.5714285714285715
0.692,0.4,1.0,0.5714285714285715
0.693,0.4,1.0,0.5714285714285715
0.694,0.4,1.0,0.5714285714285715
0.695,0.4,1.0,0.5714285714285715
0.696,0.4,1.0,0.5714285714285715
0.697,0.4,1.0,0.5714285714285715
0.698,0.4,1.0,0.5714285714285715
0.699,0.4,1.0,0.5714285714285715
0.7,0.4,1.0,0.5714285714285715
0.701,0.4,1.0,0.5714285714285715
0.702,0.4,1.0,0.5714285714285715
0.703,0.3333333333333333,1.0,0.5
0.704,0.3333333333333333,1.0,0.5
0.705,0.3333333333333333,1.0,0.5
0.706,0.3333333333333333,1.0,0.5
0.707,0.3333333333333333,1.0,0.5
0.708,0.3333333333333333,1.0,0.5
0.709,0.3333333333333333,1.0,0.5
0.71,0.3333333333333333,1.0,0.5
0.711,0.3333333333333333,1.0,0.5
0.712,0.3333333333333333,1.0,0.5
0.713,0.3333333333333333,1.0,0.5
0.714,0.3333333333333333,1.0,0.5
0.715,0.3333333333333333,1.0,0.5
0.716,0.26666666666666666,1.0,0.4210526315789474
0.717,0.26666666666666666,1.0,0.4210526315789474
0.718,0.26666666666666666,1.0,0.4210526315789474
0.719,0.2,1.0,0.33333333333333337
0.72,0.2,1.0,0.33333333333333337
0.721,0.2,1.0,0.33333333333333337
0.722,0.2,1.0,0.33333333333333337
0.723,0.2,1.0,0.33333333333333337
0.724,0.2,1.0,0.33333333333333337
0.725,0.2,1.0,0.33333333333333337
0.726,0.2,1.0,0.33333333333333337
0.727,0.2,1.0,0.33333333333333337
0.728,0.2,1.0,0.33333333333333337
0.729,0.2,1.0,0.33333333333333337
0.73,0.2,1.0,0.33333333333333337
0.731,0.2,1.0,0.33333333333333337
0.732,0.2,1.0,0.33333333333333337
0.733,0.2,1.0,0.33333333333333337
0.734,0.2,1.0,0.33333333333333337
0.735,0.2,1.0,0.33333333333333337
0.736,0.2,1.0,0.33333333333333337
0.737,0.2,1.0,0.33333333333333337
0.738,0.2,1.0,0.33333333333333337
0.739,0.2,1.0,0.33333333333333337
0.74,0.2,1.0,0.33333333333333337
0.741,0.2,1.0,0.33333333333333337
0.742,0.2,1.0,0.33333333333333337
0.743,0.2,1.0,0.33333333333333337
0.744,0.2,1.0,0.33333333333333337
0.745,0.2,1.0,0.33333333333333337
0.746,0.2,1.0,0.33333333333333337
0.747,0.2,1.0,0.33333333333333337
0.748,0.2,1.0,0.33333333333333337
0.749,0.2,1.0,0.33333333333333337
0.75,0.2,1.0,0.33333333333333337
0.751,0.2,1.0,0.33333333333333337
0.752,0.2,1.0,0.33333333333333337
0.753,0.13333333333333333,1.0,0.23529411764705882
0.754,0.13333333333333333,1.0,0.23529411764705882
0.755,0.13333333333333333,1.0,0.23529411764705882
0.756,0.13333333333333333,1.0,0.23529411764705882
0.757,0.13333333333333333,1.0,0.23529411764705882
0.758,0.13333333333333333,1.0,0.23529411764705882
0.759,0.13333333333333333,1.0,0.23529411764705882
0.76,0.13333333333333333,1.0,0.23529411764705882
0.761,0.13333333333333333,1.0,0.23529411764705882
0.762,0.13333333333333333,1.0,0.23529411764705882
0.763,0.13333333333333333,1.0,0.23529411764705882
0.764,0.13333333333333333,1.0,0.23529411764705882
0.765,0.13333333333333333,1.0,0.23529411764705882
0.766,0.13333333333333333,1.0,0.23529411764705882
0.767,0.13333333333333333,1.0,0.23529411764705882
0.768,0.13333333333333333,1.0,0.23529411764705882
0.769,0.13333333333333333,1.0,0.23529411764705882
0.77,0.13333333333333333,1.0,0.23529411764705882
0.771,0.13333333333333333,1.0,0.23529411764705882
0.772,0.13333333333333333,1.0,0.23529411764705882
0.773,0.13333333333333333,1.0,0.23529411764705882
0.774,0.13333333333333333,1.0,0.23529411764705882
0.775,0.13333333333333333,1.0,0.23529411764705882
0.776,0.13333333333333333,1.0,0.23529411764705882
0.777,0.13333333333333333,1.0,0.23529411764705882
0.778,0.13333333333333333,1.0,0.23529411764705882
0.779,0.13333333333333333,1.0,0.23529411764705882
0.78,0.13333333333333333,1.0,0.23529411764705882
0.781,0.13333333333333333,1.0,0.23529411764705882
0.782,0.13333333333333333,1.0,0.23529411764705882
0.783,0.13333333333333333,1.0,0.23529411764705882
0.784,0.13333333333333333,1.0,0.23529411764705882
0.785,0.13333333333333333,1.0,0.23529411764705882
0.786,0.13333333333333333,1.0,0.23529411764705882
0.787,0.13333333333333333,1.0,0.23529411764705882
0.788,0.06666666666666667,1.0,0.125
0.789,0.06666666666666667,1.0,0.125
0.79,0.06666666666666667,1.0,0.125
0.791,0.06666666666666667,1.0,0.125
0.792,0.0,1.0,0.0
0.793,0.0,1.0,0.0
0.794,0.0,1.0,0.0
0.795,0.0,1.0,0.0
0.796,0.0,1.0,0.0
0.797,0.0,1.0,0.0
0.798,0.0,1.0,0.0
0.799,0.0,1.0,0.0
0.8,0.0,1.0,0.0
0.801,0.0,1.0,0.0
0.802,0.0,1.0,0.0
0.803,0.0,1.0,0.0
0.804,0.0,1.0,0.0
0.805,0.0,1.0,0.0
0.806,0.0,1.0,0.0
0.807,0.0,1.0,0.0
0.808,0.0,1.0,0.0
0.809,0.0,1.0,0.0
0.81,0.0,1.0,0.0
0.811,0.0,1.0,0.0
0.812,0.0,1.0,0.0
0.813,0.0,1.0,0.0
0.814,0.0,1.0,0.0
0.815,0.0,1.0,0.0
0.816,0.0,1.0,0.0
0.817,0.0,1.0,0.0
0.818,0.0,1.0,0.0
0.819,0.0,1.0,0.0
0.82,0.0,1.0,0.0
0.821,0.0,1.0,0.0
0.822,0.0,1.0,0.0
0.823,0.0,1.0,0.0
0.824,0.0,1.0,0.0
0.825,0.0,1.0,0.0
0.826,0.0,1.0,0.0
0.827,0.0,1.0,0.0
0.828,0.0,1.0,0.0
0.829,0.0,1.0,0.0
0.83,0.0,1.0,0.0
0.831,0.0,1.0,0.0
0.832,0.0,1.0,0.0
0.833,0.0,1.0,0.0
0.834,0.0,1.0,0.0
0.835,0.0,1.0,0.0
0.836,0.0,1.0,0.0
0.837,0.0,1.0,0.0
0.838,0.0,1.0,0.0
0.839,0.0,1.0,0.0
0.84,0.0,1.0,0.0
0.841,0.0,1.0,0.0
0.842,0.0,1.0,0.0
0.843,0.0,1.0,0.0
0.844,0.0,1.0,0.0
0.845,0.0,1.0,0.0
0.846,0.0,1.0,0.0
0.847,0.0,1.0,0.0
0.848,0.0,1.0,0.0
0.849,0.0,1.0,0.0
0.85,0.0,1.0,0.0
0.851,0.0,1.0,0.0
0.852,0.0,1.0,0.0
0.853,0.0,1.0,0.0
0.854,0.0,1.0,0.0
0.855,0.0,1.0,0.0
0.856,0.0,1.0,0.0
0.857,0.0,1.0,0.0
0.858,0.0,1.0,0.0
0.859,0.0,1.0,0.0
0.86,0.0,1.0,0.0
0.861,0.0,1.0,0.0
0.862,0.0,1.0,0.0
0.863,0.0,1.0,0.0
0.864,0.0,1.0,0.0
0.865,0.0,1.0,0.0
0.866,0.0,1.0,0.0
0.867,0.0,1.0,0.0
0.868,0.0,1.0,0.0
0.869,0.0,1.0,0.0
0.87,0.0,1.0,0.0
0.871,0.0,1.0,0.0
0.872,0.0,1.0,0.0
0.873,0.0,1.0,0.0
0.874,0.0,1.0,0.0
0.875,0.0,1.0,0.0
0.876,0.0,1.0,0.0
0.877,0.0,1.0,0.0
0.878,0.0,1.0,0.0
0.879,0.0,1.0,0.0
0.88,0.0,1.0,0.0
0.881,0.0,1.0,0.0
0.882,0.0,1.0,0.0
0.883,0.0,1.0,0.0
0.884,0.0,1.0,0.0
0.885,0.0,1.0,0.0
0.886,0.0,1.0,0.0
0.887,0.0,1.0,0.0
0.888,0.0,1.0,0.0
0.889,0.0,1.0,0.0
0.89,0.0,1.0,0.0
0.891,0.0,1.0,0.0
0.892,0.0,1.0,0.0
0.893,0.0,1.0,0.0
0.894,0.0,1.0,0.0
0.895,0.0,1.0,0.0
0.896,0.0,1.0,0.0
0.897,0.0,1.0,0.0
0.898,0.0,1.0,0.0
0.899,0.0,1.0,0.0
0.9,0.0,1.0,0.0
0.901,0.0,1.0,0.0
0.902,0.0,1.0,0.0
0.903,0.0,1.0,0.0
0.904,0.0,1.0,0.0
0.905,0.0,1.0,0.0
0.906,0.0,1.0,0.0
0.907,0.0,1.0,0.0
0.908,0.0,1.0,0.0
0.909,0.0,1.0,0.0
0.91,0.0,1.0,0.0
0.911,0.0,1.0,0.0
0.912,0.0,1.0,0.0
0.913,0.0,1.0,0.0
0.914,0.0,1.0,0.0
0.915,0.0,1.0,0.0
0.916,0.0,1.0,0.0
0.917,0.0,1.0,0.0
0.918,0.0,1.0,0.0
0.919,0.0,1.0,0.0
0.92,0.0,1.0,0.0
0.921,0.0,1.0,0.0
0.922,0.0,1.0,0.0
0.923,0.0,1.0,0.0
0.924,0.0,1.0,0.0
0.925,0.0,1.0,0.0
0.926,0.0,1.0,0.0
0.927,0.0,1.0,0.0
0.928,0.0,1.0,0.0
0.929,0.0,1.0,0.0
0.93,0.0,1.0,0.0
0.931,0.0,1.0,0.0
0.932,0.0,1.0,0.0
0.933,0.0,1.0,0.0
0.934,0.0,1.0,0.0
0.935,0.0,1.0,0.0
0.936,0.0,1.0,0.0
0.937,0.0,1.0,0.0
0.938,0.0,1.0,0.0
0.939,0.0,1.0,0.0
0.94,0.0,1.0,0.0
0.941,0.0,1.0,0.0
0.942,0.0,1.0,0.0
0.943,0.0,1.0,0.0
0.944,0.0,1.0,0.0
0.945,0.0,1.0,0.0
0.946,0.0,1.0,0.0
0.947,0.0,1.0,0.0
0.948,0.0,1.0,0.0
0.949,0.0,1.0,0.0
0.95,0.0,1.0,0.0
0.951,0.0,1.0,0.0
0.952,0.0,1.0,0.0
0.953,0.0,1.0,0.0
0.954,0.0,1.0,0.0
0.955,0.0,1.0,0.0
0.956,0.0,1.0,0.0
0.957,0.0,1.0,0.0
0.958,0.0,1.0,0.0
0.959,0.0,1.0,0.0
0.96,0.0,1.0,0.0
0.961,0.0,1.0,0.0
0.962,0.0,1.0,0.0
0.963,0.0,1.0,0.0
0.964,0.0,1.0,0.0
0.965,0.0,1.0,0.0
0.966,0.0,1.0,0.0
0.967,0.0,1.0,0.0
0.968,0.0,1.0,0.0
0.969,0.0,1.0,0.0
0.97,0.0,1.0,0.0
0.971,0.0,1.0,0.0
0.972,0.0,1.0,0.0
0.973,0.0,1.0,0.0
0.974,0.0,1.0,0.0
0.975,0.0,1.0,0.0
0.976,0.0,1.0,0.0
0.977,0.0,1.0,0.0
0.978,0.0,1.0,0.0
0.979,0.0,1.0,0.0
0.98,0.0,1.0,0.0
0.981,0.0,1.0,0.0
0.982,0.0,1.0,0.0
0.983,0.0,1.0,0.0
0.984,0.0,1.0,0.0
0.985,0.0,1.0,0.0
0.986,0.0,1.0,0.0
0.987,0.0,1.0,0.0
0.988,0.0,1.0,0.0
0.989,0.0,1.0,0.0
0.99,0.0,1.0,0.0
0.991,0.0,1.0,0.0
0.992,0.0,1.0,0.0
0.993,0.0,1.0,0.0
0.994,0.0,1.0,0.0
0.995,0.0,1.0,0.0
0.996,0.0,1.0,0.0
0.997,0.0,1.0,0.0
0.998,0.0,1.0,0.0
0.999,0.0,1.0,0.0
1.0,0.0,1.0,0.0
